dataset,as_of,model,task,score,scored_runs,wall_ms,cost_usd,task_hash,receipt
0.3.0,2026-07-11T02:51:29.753+00:00,gpt-oss-20b,ctx-003-recall-32k,1.0,4,31392.775,0.0,8e06d3c14e5948c5,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_174705/gpt-oss-20b/ctx-003-recall-32k

0.3.0,2026-07-11T02:51:29.753+00:00,gpt-oss-20b,ctx-004-recall-64k,1.0,4,9245.25,0.0,ce3780046b279046,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_174705/gpt-oss-20b/ctx-004-recall-64k

0.3.0,2026-07-11T02:51:29.753+00:00,gpt-oss-20b,ctx-005-aggregate-16k,1.0,4,3900.9500000000003,0.0,aad66c83304d7803,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_174705/gpt-oss-20b/ctx-005-aggregate-16k

0.3.0,2026-07-11T02:51:29.753+00:00,gpt-oss-20b,ctx-006-superseded-16k,1.0,4,4808.525,0.0,633a0e3a9d4c128a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_174705/gpt-oss-20b/ctx-006-superseded-16k

0.3.0,2026-07-11T02:51:29.753+00:00,gpt-oss-20b,ctx-007-tally-16k,1.0,4,10272.575,0.0,03aaf28c9227c675,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_174705/gpt-oss-20b/ctx-007-tally-16k

0.3.0,2026-07-11T02:51:29.753+00:00,gpt-oss-20b,py-001-rle,1.0,4,3867.025,0.0,33756edc572fa2f0,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_174705/gpt-oss-20b/py-001-rle

0.3.0,2026-07-11T02:51:29.753+00:00,gpt-oss-20b,py-002-lru-cache,1.0,4,3898.625,0.0,180de3b4b6b38c44,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_174705/gpt-oss-20b/py-002-lru-cache

0.3.0,2026-07-11T02:51:29.753+00:00,gpt-oss-20b,py-003-date-parser,0.972225,4,5172.825,0.0,84e2e95b72fe026b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_174705/gpt-oss-20b/py-003-date-parser

0.3.0,2026-07-11T02:51:29.753+00:00,gpt-oss-20b,py-004-expr-eval,0.86668,5,6711.12,0.0,be916a8e43d37f8a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_174705/gpt-oss-20b/py-004-expr-eval

0.3.0,2026-07-11T02:51:29.753+00:00,gpt-oss-20b,py-005-csv-parser,0.725,4,4793.2,0.0,96d03caf6c0c2b60,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_174705/gpt-oss-20b/py-005-csv-parser

0.3.0,2026-07-11T02:51:29.753+00:00,gpt-oss-20b,py-006-toposort,0.975,4,4493.7,0.0,16f76b9517652705,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_174705/gpt-oss-20b/py-006-toposort

0.3.0,2026-07-11T02:51:29.753+00:00,gpt-oss-20b,rs-001-knights,1.0,4,4235.7,0.0,631d22bf7e511097,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_174705/gpt-oss-20b/rs-001-knights

0.3.0,2026-07-11T02:51:29.753+00:00,gpt-oss-20b,rs-002-warehouse,1.0,4,3123.4,0.0,08d1d98f46d3ae97,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_174705/gpt-oss-20b/rs-002-warehouse

0.3.0,2026-07-11T02:51:29.753+00:00,gpt-oss-20b,rs-003-code-trace,1.0,4,2705.45,0.0,b8af58ec24ef1fa6,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_174705/gpt-oss-20b/rs-003-code-trace

0.3.0,2026-07-11T02:51:29.753+00:00,gpt-oss-20b,rs-004-office-grid,1.0,4,5980.825,0.0,069fdd68470d25fd,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_174705/gpt-oss-20b/rs-004-office-grid

0.3.0,2026-07-11T02:51:29.753+00:00,gpt-oss-20b,rs-005-bakery-audit,1.0,4,3273.45,0.0,168f0bd672a1029b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_174705/gpt-oss-20b/rs-005-bakery-audit

0.3.0,2026-07-11T02:51:29.753+00:00,gpt-oss-20b,rs-006-string-pipeline,1.0,5,6457.08,0.0,6a8d5374a4e5a3a2,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_174705/gpt-oss-20b/rs-006-string-pipeline

0.3.0,2026-07-11T02:51:29.753+00:00,gpt-oss-20b,web-001-desktop,0.5,4,7787.375,0.0,ddcd248147f105df,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_174705/gpt-oss-20b/web-001-desktop

0.3.0,2026-07-11T02:51:29.753+00:00,gpt-oss-20b,web-002-maze,0.55,4,9743.675,0.0,fcc2ad961f87073b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_174705/gpt-oss-20b/web-002-maze

0.3.0,2026-07-11T02:51:29.753+00:00,ornith-1.0-35b,ag-001-fix-bugs,1.0,2,25103.199999999997,0.0,13fce7c7bd29b3b7,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/ornith-1.0-35b/ag-001-fix-bugs

0.3.0,2026-07-11T02:51:29.753+00:00,ornith-1.0-35b,ag-002-build-cli,1.0,2,31477.55,0.0,b64924cbab655cb4,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/ornith-1.0-35b/ag-002-build-cli

0.3.0,2026-07-11T02:51:29.753+00:00,ornith-1.0-35b,ag-003-fix-package,1.0,2,44408.05,0.0,d56780591c04fc1a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/ornith-1.0-35b/ag-003-fix-package

0.3.0,2026-07-11T02:51:29.753+00:00,ornith-1.0-35b,ag-004-data-pipeline,1.0,2,17809.65,0.0,a27921050ae4a7b9,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/ornith-1.0-35b/ag-004-data-pipeline

0.3.0,2026-07-11T02:51:29.753+00:00,ornith-1.0-35b,ag-005-codebase-recon,1.0,2,17879.1,0.0,ccc93bf833ceea12,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/ornith-1.0-35b/ag-005-codebase-recon

0.3.0,2026-07-11T02:51:29.753+00:00,ornith-1.0-35b,ctx-001-recall-2k,1.0,1,4805.0,0.0,f9e719265d2ef498,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/ornith-1.0-35b/ctx-001-recall-2k

0.3.0,2026-07-11T02:51:29.753+00:00,ornith-1.0-35b,ctx-002-recall-8k,1.0,1,6592.6,0.0,f1cbe9d845299e85,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/ornith-1.0-35b/ctx-002-recall-8k

0.3.0,2026-07-11T02:51:29.753+00:00,ornith-1.0-35b,ctx-003-recall-32k,1.0,1,11425.1,0.0,8e06d3c14e5948c5,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/ornith-1.0-35b/ctx-003-recall-32k

0.3.0,2026-07-11T02:51:29.753+00:00,ornith-1.0-35b,ctx-004-recall-64k,1.0,1,20010.6,0.0,ce3780046b279046,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/ornith-1.0-35b/ctx-004-recall-64k

0.3.0,2026-07-11T02:51:29.753+00:00,ornith-1.0-35b,ctx-005-aggregate-16k,1.0,1,12005.5,0.0,aad66c83304d7803,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/ornith-1.0-35b/ctx-005-aggregate-16k

0.3.0,2026-07-11T02:51:29.753+00:00,ornith-1.0-35b,ctx-006-superseded-16k,1.0,1,11239.7,0.0,633a0e3a9d4c128a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/ornith-1.0-35b/ctx-006-superseded-16k

0.3.0,2026-07-11T02:51:29.753+00:00,ornith-1.0-35b,ctx-007-tally-16k,1.0,1,23060.2,0.0,03aaf28c9227c675,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/ornith-1.0-35b/ctx-007-tally-16k

0.3.0,2026-07-11T02:51:29.753+00:00,ornith-1.0-35b,py-001-rle,1.0,2,13258.900000000001,0.0,33756edc572fa2f0,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/ornith-1.0-35b/py-001-rle

0.3.0,2026-07-11T02:51:29.753+00:00,ornith-1.0-35b,py-002-lru-cache,1.0,2,27731.449999999997,0.0,180de3b4b6b38c44,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/ornith-1.0-35b/py-002-lru-cache

0.3.0,2026-07-11T02:51:29.753+00:00,ornith-1.0-35b,py-003-date-parser,1.0,2,22223.9,0.0,84e2e95b72fe026b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/ornith-1.0-35b/py-003-date-parser

0.3.0,2026-07-11T02:51:29.753+00:00,ornith-1.0-35b,py-004-expr-eval,0.44445,2,124368.20000000001,0.0,be916a8e43d37f8a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_163656/ornith-1.0-35b/py-004-expr-eval

0.3.0,2026-07-11T02:51:29.753+00:00,ornith-1.0-35b,py-005-csv-parser,0.9,1,105063.0,0.0,96d03caf6c0c2b60,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/ornith-1.0-35b/py-005-csv-parser

0.3.0,2026-07-11T02:51:29.753+00:00,ornith-1.0-35b,py-006-toposort,1.0,1,14151.5,0.0,16f76b9517652705,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/ornith-1.0-35b/py-006-toposort

0.3.0,2026-07-11T02:51:29.753+00:00,ornith-1.0-35b,rs-001-knights,1.0,1,11772.2,0.0,631d22bf7e511097,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/ornith-1.0-35b/rs-001-knights

0.3.0,2026-07-11T02:51:29.753+00:00,ornith-1.0-35b,rs-002-warehouse,1.0,1,7872.5,0.0,08d1d98f46d3ae97,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/ornith-1.0-35b/rs-002-warehouse

0.3.0,2026-07-11T02:51:29.753+00:00,ornith-1.0-35b,rs-003-code-trace,1.0,1,11571.6,0.0,b8af58ec24ef1fa6,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/ornith-1.0-35b/rs-003-code-trace

0.3.0,2026-07-11T02:51:29.753+00:00,ornith-1.0-35b,rs-004-office-grid,1.0,1,33475.7,0.0,069fdd68470d25fd,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/ornith-1.0-35b/rs-004-office-grid

0.3.0,2026-07-11T02:51:29.753+00:00,ornith-1.0-35b,rs-005-bakery-audit,1.0,1,11719.0,0.0,168f0bd672a1029b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/ornith-1.0-35b/rs-005-bakery-audit

0.3.0,2026-07-11T02:51:29.753+00:00,ornith-1.0-35b,rs-006-string-pipeline,0.5,2,89528.5,0.0,6a8d5374a4e5a3a2,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_163656/ornith-1.0-35b/rs-006-string-pipeline

0.3.0,2026-07-11T02:51:29.753+00:00,ornith-1.0-35b,web-001-desktop,0.6667,1,27831.4,0.0,ddcd248147f105df,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/ornith-1.0-35b/web-001-desktop

0.3.0,2026-07-11T02:51:29.753+00:00,ornith-1.0-35b,web-002-maze,0.9,1,34973.0,0.0,fcc2ad961f87073b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/ornith-1.0-35b/web-002-maze

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3-coder-next,ag-001-fix-bugs,1.0,1,84822.2,0.0,13fce7c7bd29b3b7,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3-coder-next/ag-001-fix-bugs

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3-coder-next,ag-002-build-cli,1.0,1,71493.3,0.0,b64924cbab655cb4,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3-coder-next/ag-002-build-cli

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3-coder-next,ag-003-fix-package,1.0,1,222218.8,0.0,d56780591c04fc1a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3-coder-next/ag-003-fix-package

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3-coder-next,ag-004-data-pipeline,1.0,1,115136.4,0.0,a27921050ae4a7b9,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3-coder-next/ag-004-data-pipeline

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3-coder-next,ag-005-codebase-recon,1.0,1,116642.7,0.0,ccc93bf833ceea12,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3-coder-next/ag-005-codebase-recon

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3-coder-next,ctx-001-recall-2k,1.0,1,27658.1,0.0,f9e719265d2ef498,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3-coder-next/ctx-001-recall-2k

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3-coder-next,ctx-002-recall-8k,1.0,1,47692.3,0.0,f1cbe9d845299e85,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3-coder-next/ctx-002-recall-8k

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3-coder-next,ctx-003-recall-32k,1.0,1,232161.6,0.0,8e06d3c14e5948c5,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3-coder-next/ctx-003-recall-32k

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3-coder-next,ctx-004-recall-64k,1.0,1,411413.5,0.0,ce3780046b279046,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3-coder-next/ctx-004-recall-64k

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3-coder-next,ctx-005-aggregate-16k,1.0,1,59238.7,0.0,aad66c83304d7803,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3-coder-next/ctx-005-aggregate-16k

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3-coder-next,ctx-006-superseded-16k,1.0,1,107805.7,0.0,633a0e3a9d4c128a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3-coder-next/ctx-006-superseded-16k

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3-coder-next,ctx-007-tally-16k,1.0,1,142851.3,0.0,03aaf28c9227c675,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3-coder-next/ctx-007-tally-16k

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3-coder-next,py-001-rle,1.0,1,12408.7,0.0,33756edc572fa2f0,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3-coder-next/py-001-rle

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3-coder-next,py-002-lru-cache,1.0,1,18997.0,0.0,180de3b4b6b38c44,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3-coder-next/py-002-lru-cache

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3-coder-next,py-003-date-parser,1.0,1,31499.4,0.0,84e2e95b72fe026b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3-coder-next/py-003-date-parser

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3-coder-next,py-004-expr-eval,0.83335,2,39749.649999999994,0.0,be916a8e43d37f8a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_163656/qwen3-coder-next/py-004-expr-eval

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3-coder-next,py-005-csv-parser,0.9,1,23381.4,0.0,96d03caf6c0c2b60,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3-coder-next/py-005-csv-parser

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3-coder-next,py-006-toposort,1.0,1,14108.0,0.0,16f76b9517652705,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3-coder-next/py-006-toposort

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3-coder-next,rs-001-knights,1.0,1,26283.5,0.0,631d22bf7e511097,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3-coder-next/rs-001-knights

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3-coder-next,rs-002-warehouse,1.0,1,9912.6,0.0,08d1d98f46d3ae97,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3-coder-next/rs-002-warehouse

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3-coder-next,rs-003-code-trace,1.0,1,19319.3,0.0,b8af58ec24ef1fa6,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3-coder-next/rs-003-code-trace

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3-coder-next,rs-004-office-grid,1.0,1,56218.3,0.0,069fdd68470d25fd,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3-coder-next/rs-004-office-grid

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3-coder-next,rs-005-bakery-audit,1.0,1,19223.1,0.0,168f0bd672a1029b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3-coder-next/rs-005-bakery-audit

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3-coder-next,rs-006-string-pipeline,1.0,2,40981.55,0.0,6a8d5374a4e5a3a2,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_163656/qwen3-coder-next/rs-006-string-pipeline

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3-coder-next,web-001-desktop,0.3333,1,142470.7,0.0,ddcd248147f105df,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3-coder-next/web-001-desktop

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3-coder-next,web-002-maze,0.9,1,133909.7,0.0,fcc2ad961f87073b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3-coder-next/web-002-maze

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.5-9b,ag-001-fix-bugs,0.75,1,13247.1,0.0,13fce7c7bd29b3b7,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.5-9b/ag-001-fix-bugs

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.5-9b,ag-002-build-cli,1.0,1,11716.0,0.0,b64924cbab655cb4,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.5-9b/ag-002-build-cli

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.5-9b,ag-003-fix-package,0.4286,1,5380.7,0.0,d56780591c04fc1a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.5-9b/ag-003-fix-package

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.5-9b,ag-004-data-pipeline,0.0,1,16299.9,0.0,a27921050ae4a7b9,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.5-9b/ag-004-data-pipeline

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.5-9b,ag-005-codebase-recon,0.0,1,5160.9,0.0,ccc93bf833ceea12,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.5-9b/ag-005-codebase-recon

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.5-9b,ctx-001-recall-2k,1.0,1,10565.1,0.0,f9e719265d2ef498,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.5-9b/ctx-001-recall-2k

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.5-9b,ctx-002-recall-8k,1.0,1,10087.7,0.0,f1cbe9d845299e85,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.5-9b/ctx-002-recall-8k

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.5-9b,ctx-003-recall-32k,0.0,1,226418.2,0.0,8e06d3c14e5948c5,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.5-9b/ctx-003-recall-32k

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.5-9b,ctx-004-recall-64k,1.0,1,22934.2,0.0,ce3780046b279046,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.5-9b/ctx-004-recall-64k

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.5-9b,ctx-005-aggregate-16k,1.0,1,26149.8,0.0,aad66c83304d7803,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.5-9b/ctx-005-aggregate-16k

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.5-9b,ctx-006-superseded-16k,1.0,1,165521.3,0.0,633a0e3a9d4c128a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.5-9b/ctx-006-superseded-16k

0.3.0,2026-07-11T02:51:29.753+00:00,qwen3.5-9b,ctx-007-tally-16k,0.0,1,209138.4,0.0,03aaf28c9227c675,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.3/runs/2026-07-10_142804/qwen3.5-9b/ctx-007-tally-16k

