dataset,as_of,model,task,score,scored_runs,wall_ms,cost_usd,task_hash,receipt

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-e4b,web-002-maze,0.39999999999999997,3,27940.766666666666,0.0,1ef9bba106289e94,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-e4b/web-002-maze

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-e4b,web-003-sand,0.7037,3,25235.5,0.0,5e9d98574d77c9af,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-e4b/web-003-sand

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-e4b,web-004-kanban,0.5,3,20568.233333333334,0.0,3332ba4780445491,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-e4b/web-004-kanban

0.4.0,2026-07-13T04:50:15.691+00:00,gemma-4-e4b,web-005-expense,0.07406666666666667,3,24207.666666666668,0.0,14c55f28fafc35f1,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gemma-4-e4b/web-005-expense

0.4.0,2026-07-13T04:50:15.691+00:00,glm-5.2,ag-001-fix-bugs,1.0,1,19693.5,0.00331908,13fce7c7bd29b3b7,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_160022/glm-5.2/ag-001-fix-bugs

0.4.0,2026-07-13T04:50:15.691+00:00,glm-5.2,ag-002-build-cli,1.0,1,36562.0,0.00297228,b64924cbab655cb4,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_160022/glm-5.2/ag-002-build-cli

0.4.0,2026-07-13T04:50:15.691+00:00,glm-5.2,ag-003-fix-package,1.0,1,40297.3,0.0075915,d56780591c04fc1a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_160022/glm-5.2/ag-003-fix-package

0.4.0,2026-07-13T04:50:15.691+00:00,glm-5.2,ag-004-data-pipeline,1.0,1,18332.7,0.0032754000000000004,a27921050ae4a7b9,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_160022/glm-5.2/ag-004-data-pipeline

0.4.0,2026-07-13T04:50:15.691+00:00,glm-5.2,ag-005-codebase-recon,1.0,1,16028.9,0.0028076399999999997,ccc93bf833ceea12,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_160022/glm-5.2/ag-005-codebase-recon

0.4.0,2026-07-13T04:50:15.691+00:00,glm-5.2,ctx-001-recall-2k,1.0,1,3581.5,0.00119856,f9e719265d2ef498,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_160022/glm-5.2/ctx-001-recall-2k

0.4.0,2026-07-13T04:50:15.691+00:00,glm-5.2,ctx-002-recall-8k,1.0,1,6819.6,0.0041998800000000005,f1cbe9d845299e85,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_160022/glm-5.2/ctx-002-recall-8k

0.4.0,2026-07-13T04:50:15.691+00:00,glm-5.2,ctx-003-recall-32k,1.0,1,6624.2,0.01591458,8e06d3c14e5948c5,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_160022/glm-5.2/ctx-003-recall-32k

0.4.0,2026-07-13T04:50:15.691+00:00,glm-5.2,ctx-004-recall-64k,1.0,1,9219.5,0.03155334,ce3780046b279046,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_160022/glm-5.2/ctx-004-recall-64k

0.4.0,2026-07-13T04:50:15.691+00:00,glm-5.2,ctx-005-aggregate-16k,1.0,1,5302.7,0.008405580000000001,aad66c83304d7803,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_160022/glm-5.2/ctx-005-aggregate-16k

0.4.0,2026-07-13T04:50:15.691+00:00,glm-5.2,ctx-006-superseded-16k,1.0,1,11677.7,0.00842058,633a0e3a9d4c128a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_160022/glm-5.2/ctx-006-superseded-16k

0.4.0,2026-07-13T04:50:15.691+00:00,glm-5.2,ctx-007-tally-16k,1.0,1,34543.0,0.009662340000000002,03aaf28c9227c675,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_160022/glm-5.2/ctx-007-tally-16k

0.4.0,2026-07-13T04:50:15.691+00:00,glm-5.2,py-001-rle,1.0,1,41152.2,0.0021296400000000004,33756edc572fa2f0,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_160022/glm-5.2/py-001-rle

0.4.0,2026-07-13T04:50:15.691+00:00,glm-5.2,py-002-lru-cache,1.0,1,10622.1,0.0004788,180de3b4b6b38c44,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_160022/glm-5.2/py-002-lru-cache

0.4.0,2026-07-13T04:50:15.691+00:00,glm-5.2,py-003-date-parser,1.0,1,45159.2,0.00704142,84e2e95b72fe026b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_160022/glm-5.2/py-003-date-parser

0.4.0,2026-07-13T04:50:15.691+00:00,glm-5.2,py-004-expr-eval,0.0,2,1061783.7,0.12657722,be916a8e43d37f8a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_163912/glm-5.2/py-004-expr-eval

0.4.0,2026-07-13T04:50:15.691+00:00,glm-5.2,py-005-csv-parser,0.5,2,656695.65,0.071353965,96d03caf6c0c2b60,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_163912/glm-5.2/py-005-csv-parser

0.4.0,2026-07-13T04:50:15.691+00:00,glm-5.2,py-006-toposort,1.0,1,46692.2,0.00252762,16f76b9517652705,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_160022/glm-5.2/py-006-toposort

0.4.0,2026-07-13T04:50:15.691+00:00,glm-5.2,rs-001-knights,1.0,1,3596.6,0.00086964,631d22bf7e511097,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_160022/glm-5.2/rs-001-knights

0.4.0,2026-07-13T04:50:15.691+00:00,glm-5.2,rs-002-warehouse,1.0,1,4599.3,0.00041436,08d1d98f46d3ae97,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_160022/glm-5.2/rs-002-warehouse

0.4.0,2026-07-13T04:50:15.691+00:00,glm-5.2,rs-003-code-trace,1.0,1,20278.4,0.00064344,b8af58ec24ef1fa6,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_160022/glm-5.2/rs-003-code-trace

0.4.0,2026-07-13T04:50:15.691+00:00,glm-5.2,rs-004-office-grid,1.0,1,45649.1,0.0020761800000000004,069fdd68470d25fd,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_160022/glm-5.2/rs-004-office-grid

0.4.0,2026-07-13T04:50:15.691+00:00,glm-5.2,rs-005-bakery-audit,1.0,1,17481.1,0.00079314,168f0bd672a1029b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_160022/glm-5.2/rs-005-bakery-audit

0.4.0,2026-07-13T04:50:15.691+00:00,glm-5.2,rs-006-string-pipeline,0.0,1,5850.2,0.0005964,6a8d5374a4e5a3a2,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_160022/glm-5.2/rs-006-string-pipeline

0.4.0,2026-07-13T04:50:15.691+00:00,glm-5.2,rs-007-monty-fall,1.0,1,13123.6,0.00112482,7251e035c9d5593b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_160022/glm-5.2/rs-007-monty-fall

0.4.0,2026-07-13T04:50:15.691+00:00,glm-5.2,rs-008-river-boat,1.0,1,25533.6,0.0016183200000000001,40b132a24e5cf9f1,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_160022/glm-5.2/rs-008-river-boat

0.4.0,2026-07-13T04:50:15.691+00:00,glm-5.2,web-001-desktop,1.0,1,61326.4,0.007195440000000001,50207cccfdb4e9c5,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_160022/glm-5.2/web-001-desktop

0.4.0,2026-07-13T04:50:15.691+00:00,glm-5.2,web-002-maze,1.0,1,98756.3,0.011622300000000002,1ef9bba106289e94,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_160022/glm-5.2/web-002-maze

0.4.0,2026-07-13T04:50:15.691+00:00,glm-5.2,web-003-sand,0.8889,1,92805.1,0.015113580000000001,5e9d98574d77c9af,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_160022/glm-5.2/web-003-sand

0.4.0,2026-07-13T04:50:15.691+00:00,glm-5.2,web-004-kanban,0.25,1,26760.6,0.004584780000000001,3332ba4780445491,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_160022/glm-5.2/web-004-kanban

0.4.0,2026-07-13T04:50:15.691+00:00,glm-5.2,web-005-expense,1.0,1,26673.2,0.00570342,14c55f28fafc35f1,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_160022/glm-5.2/web-005-expense

0.4.0,2026-07-13T04:50:15.691+00:00,gpt-oss-20b,ag-001-fix-bugs,1.0,3,17817.166666666668,0.0,13fce7c7bd29b3b7,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gpt-oss-20b/ag-001-fix-bugs

0.4.0,2026-07-13T04:50:15.691+00:00,gpt-oss-20b,ag-002-build-cli,1.0,3,15415.1,0.0,b64924cbab655cb4,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gpt-oss-20b/ag-002-build-cli

0.4.0,2026-07-13T04:50:15.691+00:00,gpt-oss-20b,ag-003-fix-package,1.0,3,39813.933333333334,0.0,d56780591c04fc1a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gpt-oss-20b/ag-003-fix-package

0.4.0,2026-07-13T04:50:15.691+00:00,gpt-oss-20b,ag-004-data-pipeline,1.0,3,15530.266666666668,0.0,a27921050ae4a7b9,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gpt-oss-20b/ag-004-data-pipeline

0.4.0,2026-07-13T04:50:15.691+00:00,gpt-oss-20b,ag-005-codebase-recon,1.0,3,16584.666666666668,0.0,ccc93bf833ceea12,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gpt-oss-20b/ag-005-codebase-recon

0.4.0,2026-07-13T04:50:15.691+00:00,gpt-oss-20b,ctx-001-recall-2k,1.0,3,2620.9,0.0,f9e719265d2ef498,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gpt-oss-20b/ctx-001-recall-2k

0.4.0,2026-07-13T04:50:15.691+00:00,gpt-oss-20b,ctx-002-recall-8k,1.0,3,3081.6666666666665,0.0,f1cbe9d845299e85,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gpt-oss-20b/ctx-002-recall-8k

0.4.0,2026-07-13T04:50:15.691+00:00,gpt-oss-20b,ctx-003-recall-32k,1.0,3,30513.666666666668,0.0,8e06d3c14e5948c5,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gpt-oss-20b/ctx-003-recall-32k

0.4.0,2026-07-13T04:50:15.691+00:00,gpt-oss-20b,ctx-004-recall-64k,1.0,3,9362.199999999999,0.0,ce3780046b279046,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gpt-oss-20b/ctx-004-recall-64k

0.4.0,2026-07-13T04:50:15.691+00:00,gpt-oss-20b,ctx-005-aggregate-16k,1.0,3,4053.5333333333333,0.0,aad66c83304d7803,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gpt-oss-20b/ctx-005-aggregate-16k

0.4.0,2026-07-13T04:50:15.691+00:00,gpt-oss-20b,ctx-006-superseded-16k,1.0,3,4174.7,0.0,633a0e3a9d4c128a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gpt-oss-20b/ctx-006-superseded-16k

0.4.0,2026-07-13T04:50:15.691+00:00,gpt-oss-20b,ctx-007-tally-16k,1.0,3,9919.699999999999,0.0,03aaf28c9227c675,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gpt-oss-20b/ctx-007-tally-16k

0.4.0,2026-07-13T04:50:15.691+00:00,gpt-oss-20b,py-001-rle,1.0,3,3539.9666666666667,0.0,33756edc572fa2f0,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gpt-oss-20b/py-001-rle

0.4.0,2026-07-13T04:50:15.691+00:00,gpt-oss-20b,py-002-lru-cache,1.0,3,4215.4,0.0,180de3b4b6b38c44,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gpt-oss-20b/py-002-lru-cache

0.4.0,2026-07-13T04:50:15.691+00:00,gpt-oss-20b,py-003-date-parser,0.9629666666666666,3,5460.599999999999,0.0,84e2e95b72fe026b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gpt-oss-20b/py-003-date-parser

0.4.0,2026-07-13T04:50:15.691+00:00,gpt-oss-20b,py-004-expr-eval,0.8889,3,6646.466666666667,0.0,be916a8e43d37f8a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gpt-oss-20b/py-004-expr-eval

0.4.0,2026-07-13T04:50:15.691+00:00,gpt-oss-20b,py-005-csv-parser,0.6666666666666666,3,4317.033333333334,0.0,96d03caf6c0c2b60,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gpt-oss-20b/py-005-csv-parser

0.4.0,2026-07-13T04:50:15.691+00:00,gpt-oss-20b,py-006-toposort,1.0,3,4225.400000000001,0.0,16f76b9517652705,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gpt-oss-20b/py-006-toposort

0.4.0,2026-07-13T04:50:15.691+00:00,gpt-oss-20b,rs-001-knights,1.0,3,4206.433333333333,0.0,631d22bf7e511097,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gpt-oss-20b/rs-001-knights

0.4.0,2026-07-13T04:50:15.691+00:00,gpt-oss-20b,rs-002-warehouse,1.0,3,3066.366666666667,0.0,08d1d98f46d3ae97,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gpt-oss-20b/rs-002-warehouse

0.4.0,2026-07-13T04:50:15.691+00:00,gpt-oss-20b,rs-003-code-trace,1.0,3,2717.133333333333,0.0,b8af58ec24ef1fa6,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gpt-oss-20b/rs-003-code-trace

0.4.0,2026-07-13T04:50:15.691+00:00,gpt-oss-20b,rs-004-office-grid,1.0,3,6579.133333333334,0.0,069fdd68470d25fd,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gpt-oss-20b/rs-004-office-grid

0.4.0,2026-07-13T04:50:15.691+00:00,gpt-oss-20b,rs-005-bakery-audit,1.0,3,2856.0333333333333,0.0,168f0bd672a1029b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gpt-oss-20b/rs-005-bakery-audit

0.4.0,2026-07-13T04:50:15.691+00:00,gpt-oss-20b,rs-006-string-pipeline,0.6666666666666666,3,6084.466666666667,0.0,6a8d5374a4e5a3a2,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gpt-oss-20b/rs-006-string-pipeline

0.4.0,2026-07-13T04:50:15.691+00:00,gpt-oss-20b,rs-007-monty-fall,1.0,3,3115.133333333333,0.0,7251e035c9d5593b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gpt-oss-20b/rs-007-monty-fall

0.4.0,2026-07-13T04:50:15.691+00:00,gpt-oss-20b,rs-008-river-boat,1.0,3,3773.7999999999997,0.0,40b132a24e5cf9f1,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gpt-oss-20b/rs-008-river-boat

0.4.0,2026-07-13T04:50:15.691+00:00,gpt-oss-20b,web-001-desktop,0.5555666666666667,3,7967.766666666666,0.0,50207cccfdb4e9c5,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gpt-oss-20b/web-001-desktop

0.4.0,2026-07-13T04:50:15.691+00:00,gpt-oss-20b,web-002-maze,0.8666666666666667,3,8859.6,0.0,1ef9bba106289e94,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gpt-oss-20b/web-002-maze

0.4.0,2026-07-13T04:50:15.691+00:00,gpt-oss-20b,web-003-sand,0.7037,3,7133.8,0.0,5e9d98574d77c9af,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gpt-oss-20b/web-003-sand

0.4.0,2026-07-13T04:50:15.691+00:00,gpt-oss-20b,web-004-kanban,0.625,3,6404.366666666666,0.0,3332ba4780445491,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gpt-oss-20b/web-004-kanban

0.4.0,2026-07-13T04:50:15.691+00:00,gpt-oss-20b,web-005-expense,0.7407333333333334,3,8369.5,0.0,14c55f28fafc35f1,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-11_044501/gpt-oss-20b/web-005-expense

0.4.0,2026-07-13T04:50:15.691+00:00,hy3,ag-001-fix-bugs,1.0,1,25878.2,0,13fce7c7bd29b3b7,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/hy3/ag-001-fix-bugs

0.4.0,2026-07-13T04:50:15.691+00:00,hy3,ag-002-build-cli,1.0,1,42661.3,0,b64924cbab655cb4,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/hy3/ag-002-build-cli

0.4.0,2026-07-13T04:50:15.691+00:00,hy3,ag-003-fix-package,1.0,1,46080.3,0,d56780591c04fc1a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/hy3/ag-003-fix-package

0.4.0,2026-07-13T04:50:15.691+00:00,hy3,ag-004-data-pipeline,1.0,1,29722.6,0,a27921050ae4a7b9,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/hy3/ag-004-data-pipeline

0.4.0,2026-07-13T04:50:15.691+00:00,hy3,ag-005-codebase-recon,1.0,1,16434.1,0,ccc93bf833ceea12,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/hy3/ag-005-codebase-recon

0.4.0,2026-07-13T04:50:15.691+00:00,hy3,ctx-001-recall-2k,1.0,1,11576.7,0,f9e719265d2ef498,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/hy3/ctx-001-recall-2k

0.4.0,2026-07-13T04:50:15.691+00:00,hy3,ctx-002-recall-8k,1.0,1,27164.8,0,f1cbe9d845299e85,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/hy3/ctx-002-recall-8k

0.4.0,2026-07-13T04:50:15.691+00:00,hy3,ctx-003-recall-32k,1.0,1,29954.9,0,8e06d3c14e5948c5,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/hy3/ctx-003-recall-32k

0.4.0,2026-07-13T04:50:15.691+00:00,hy3,ctx-004-recall-64k,1.0,1,56575.4,0,ce3780046b279046,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/hy3/ctx-004-recall-64k

0.4.0,2026-07-13T04:50:15.691+00:00,hy3,ctx-005-aggregate-16k,1.0,1,19458.4,0,aad66c83304d7803,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/hy3/ctx-005-aggregate-16k

0.4.0,2026-07-13T04:50:15.691+00:00,hy3,ctx-006-superseded-16k,1.0,1,119654.1,0,633a0e3a9d4c128a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/hy3/ctx-006-superseded-16k

0.4.0,2026-07-13T04:50:15.691+00:00,hy3,ctx-007-tally-16k,1.0,1,65617.4,0,03aaf28c9227c675,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/hy3/ctx-007-tally-16k

0.4.0,2026-07-13T04:50:15.691+00:00,hy3,py-001-rle,1.0,1,30069.5,0,33756edc572fa2f0,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/hy3/py-001-rle

0.4.0,2026-07-13T04:50:15.691+00:00,hy3,py-002-lru-cache,1.0,1,88176.0,0,180de3b4b6b38c44,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/hy3/py-002-lru-cache

0.4.0,2026-07-13T04:50:15.691+00:00,hy3,py-003-date-parser,1.0,1,323283.0,0,84e2e95b72fe026b,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/hy3/py-003-date-parser

0.4.0,2026-07-13T04:50:15.691+00:00,hy3,py-004-expr-eval,0.0,1,1709789.6,0,be916a8e43d37f8a,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/hy3/py-004-expr-eval

0.4.0,2026-07-13T04:50:15.691+00:00,hy3,py-005-csv-parser,0.0,1,1683307.5,0,96d03caf6c0c2b60,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/hy3/py-005-csv-parser

0.4.0,2026-07-13T04:50:15.691+00:00,hy3,py-006-toposort,1.0,1,194293.1,0,16f76b9517652705,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/hy3/py-006-toposort

0.4.0,2026-07-13T04:50:15.691+00:00,hy3,rs-001-knights,1.0,1,27963.4,0,631d22bf7e511097,https://github.com/tokenwaster/llm-testing-public/tree/3c214a953eac0a14bcee1c627d52f2a498c74cf8/archive/v0.4/runs/2026-07-12_171837/hy3/rs-001-knights

